WH1,2023-03-03,FBA,ASIN Blacklist,Brand Blacklist,,Reorder Qty,Backorder,2023-03-03,Gustotrade,,3.18,,848,2801,2801,2801,,"$74,638","$28,041",38%,WH1,FBA,backorder,unipack,1.8,0.075,0.5,7,30,0,default,FBA-DTA,,Y,,0.33,3pl_fbaprep4u,3/3/2023 4:13:08,,20%,48%,,,,,,30,30,30,,,https://svc-reports.s3.amazonaws.com/python_po_files/2023/3/3/fba/PO_WH1_23-03-03_13-11-57_BUF_FBA.xlsx,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FBA Inbound Eligibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVC Purchase Decision,Ordering Notes,Supplier Code,SVC Notes1,SVC Notes2,SVC Outstanding Qty,SVC ToOrder Target,SVC Inventory Level,Supplier Stock Level,Supplier Backorder ETA,SVC Code,SVC Manual SKU Multiplier,SVC Formula SKU Multiplier,SVC Variation Multiplier,SVC Target AMZN Qty (pks),SVC Vendor Qty (eaches),SVC Vendor Qty (cases),SVC Final AMZN Qty (pks),SVC Tot Cost,SVC Tot Profit,MSKU,ASIN,UPC,Supplier SKU,Supplier Map Price,Adjusted Supplier Unit Price,Supplier Unit Price,UOM,Supplier Sold By Increments,Supplier Case Size,Supplier Notes,Supplier Item Description,Amazon Title,See Amazon Page,Supplier Sold By Increments.1,AMZ Multi Pack Qty,Keepa Ref Price V7 Fast Median,Keepa Ref Price V7 Slow Median,Total COGS $USD,Net Profit $USD,Net Margin %,Net RoI %,Best Seller Rank,SVC BSR Velocity Estimate,SVC Ref Price,Est. Sales / Month,Est. Share of Sales / Month,Est BSR All Sellers 30D Orders,Est BSR Share Sales 30D Orders,Est AUSV 30D Orders,"MAX(AW,AX)",FNSKU,Product Group,Prime Sellers in BuyBox Contention,Unit per Session Conversion % 90D,Supplier Shipping $USD,Ship To Amazon $USD,Ship To Amazon / unit $USD,Prep $USD,Amazon Required Prep,BuyBox Seller Type,Amazon sells at $USD,Lowest FBA New Price $USD,No# of sellers,Discount %,SVC ASIN Global BuyBox % 30D,Amazon Ever A Seller?,Buy Box Suppressed?,SVC Current listing FBA ASIN price,Potential SNL,Length and girth,Size Tier,"Shipping weight, lbs",Dim. Weight lbs,Package Height inches,Package Length inches,Package Width inches,Referral Fee $USD,S&L Fees,US Single Ful- fillment Fee $USD,Monthly Storage Fee $USD,Estimated upcoming FBA Fees,Total Amazon Fees $USD,Keepa Ref Price V7 Forecast,No Authorized ASIN,No Authorized Category,No Authorized Brand,Promo,Case Max Dimension,Brand,Case Weight lbs,Supplier Unit Price.1,UPC.1,ASIN.1,Product Type Name,Match Code,Supplier SKU Price Update Datetime,PC2 updated,SVC Order Price 7D,SVC Order Price 15D,SVC Order Price 30D,SVC Order Price 90D,SVC Order Price 180D,Realized Rate of Return (Margin) 360D,Supplier Qty Update Datetime,Total # Orders 7D-360D,PC2 Product not found on Amazon datetime,Global Voice of Customer NCX Rate,Global Voice of Customer NCX Orders,Clean UPC,Keepa UPC,Fixed Price,Limit Ceiling,Small & Light,Case UPC,Shelf Life,Category Code,Global Adj Refund Rate,FBA Inbound Performance,Meltable,Master Item SKU,Master Item ID,Profitable AUSV Rolling Max Waterfall,AUSV WMA 7D-360D,DG Classification,AUSV Rolling Max Waterfall,Keepa updated,Keepa Ref Price V7 Fast 0%,Keepa Ref Price V7 Fast 10%,Keepa Ref Price V7 Fast 20%,Keepa Ref Price V7 Fast 30%,Keepa Ref Price V7 Fast 40%,Keepa Ref Price V7 Fast 60%,Keepa Ref Price V7 Fast 70%,Keepa Ref Price V7 Fast 80%,Keepa Ref Price V7 Fast 90%,Keepa Ref Price V7 Fast 100%,Keepa Ref Price V7 Slow 0%,Keepa Ref Price V7 Slow 10%,Keepa Ref Price V7 Slow 20%,Keepa Ref Price V7 Slow 30%,Keepa Ref Price V7 Slow 40%,Keepa Ref Price V7 Slow 60%,Keepa Ref Price V7 Slow 70%,Keepa Ref Price V7 Slow 80%,Keepa Ref Price V7 Slow 90%,Keepa Ref Price V7 Slow 100%,Global ratings,Variation ratings,SVC Variation # of Reviews,SVC Total # of Reviews,Profitable AUSV WMA 7D-360D,Review Date,NS DTA Outstanding Requested Qty,Seasonal multiplier,Supplier Hazmat,Inbound Working qty,Shipped qty,Receiving qty,"Package weight, lbs",TMP2,TMP3,TMP4,TMP5,TMP6,TMP7,TMP8,Eligibility for FBA Program.,IneligibilityReason,Supplier In Stock Rate WMA 7_360,GPO - Dim. Comparison,Profitable orders ratio  waterfall 7_180,MSKU listing status,Adj Supplier Unit Price Min Margin 15%,ASIN Level Map Price,NS Outstanding Normal Requested Qty,NS Outstanding Normal Ordered Qty,NS Outstanding Normal Received Qty,NS Outstanding Backorder Requested Qty,NS Outstanding Backorder Ordered Qty,NS Outstanding Backorder Received Qty,Target Velocity,Target DOI,Outstanding DOI,Active DOI,DUR,Inventory Age,Hmargin_90_Waterfall_7_90,Shipments Receiving qty,Discontinued,BSR %,BSR % Type,Supplier Stock Level2,Small and Light: Referral Fee $USD,MOQ,Supplier Item Weight lbs,Supplier  LongSide inches,AMZN BB % Winner 0_30,AMZN BB % Winner 0_90,AMZN BB % Winner 0_3,BSR Drops 30D,BSR Drops 90D,BSR Drops 180D,SVC BSR Drops Velocity Estimate WMA 7_360,Is Redirected ASIN,Price Stability,Cost prep in Amazon,Cost prep SL in Amazon,Barcode instruction
,,WH1,,,0,0,0,"99,999",,2,1.00,1.24,1.00,0,0,0,0,$0,$0,B000CMHKRC-WH1-000000,B000CMHKRC,076812252654,25265,$0.00,$2.99,$2.99,,1,1,,OEM Tools 25265 Disc Brake Pad Spreader,"OEMTOOLS 25265 Disc Brake Pad Spreader, Piston Brake Caliper Compression Tool, 2 Piece Design Brake Compression Tool, High Carbon Steel Brake Pad Tool",https://www.amazon.com/dp/B000CMHKRC?psc=1,1,1,$11.99,$11.99,$3.12,$4.08,34%,130%,6379,,$11.99,680,408,680,408,0,408,B000CMHKRC,Home Improvement,1,,,$0.13,$0.13,$0.03,ConsultHelpDocuments,FBA,$11.99,$11.99,4,,,Y,N,,Y,22.950,UsLargeStandardSize,0.64,0.63,1.97,8.15,5.43,$1.80,$2.94,$4.27,$0.04,$4.84,$4.74,$11.99,,,,,,OEMTOOLS,,$2.99,076812252654,B000CMHKRC,VEHICLE_BRAKE_PAD,0,01/26/2023 08:00,02/28/2023 08:57,,,,,,,01/26/2023 08:00,,,16.67%,2,076812252654,076812252654; 827165707809,,,N,,,,,,N,S5K5VFRNOA,60147,0,0,,0,2023-03-03,$9.99,$11.19,$11.99,$11.99,$11.99,$11.99,$11.99,$11.99,$11.99,$21.98,$9.39,$9.99,$10.79,$11.99,$11.99,$11.99,$11.99,$11.99,$14.84,$24.99,3008,3007,719,719,0,01/31/2023 UTC,,,N,,,,0.639,,,,,,,,,N/A,0.21,,,Inactive,$5.29,,,,,,,,0.00,,,,0,,,,N,0.0001,The best seller,0,1.8,1,0.7,8.25,3%,1%,0%,80,229,421,45.83,,Stable,,,MustProvideSellerSKU
,,WH1,,,1,2,1,"99,999",,2,1.00,1.23,1.00,5,5,5,5,$69,$21,B00N6UQ8GQ-WH1-000000,B00N6UQ8GQ,289530179312,AU93,$0.00,$13.84,$13.84,,1,1,,Omega Window Roll Up Module,Excalibur AU93L Window ROLL up Module,https://www.amazon.com/dp/B00N6UQ8GQ?psc=1,1,1,$26.27,$26.27,$13.93,$4.15,16%,30%,,,$26.27,,0,0,0,1,1,B00N6UQ8GQ,Car Audio or Theater,1,3%,,$0.09,$0.09,$0.00,ConsultHelpDocuments,FBA,,$26.35,1,,97%,Y,N,29.21,N,18.560,UsLargeStandardSize,0.68,0.35,2.01,5.24,4.65,$3.94,$4.24,$4.24,$0.02,$4.24,$8.18,$26.54,,,,,,Excalibur,,$13.84,289530179312,B00N6UQ8GQ,AUTO_ACCESSORY,0,12/19/2022 08:00,02/28/2023 08:58,$26.24,$26.24,$26.24,$18.67,$17.96,-0.01,12/19/2022 08:00,11,,0.00%,0,289530179312,808112560098; 807030520740; 289530179312,,,N,,,,0.000,,N,SS9P8JA4VK,296132,0.0333,0.0571,,0.1,2023-03-03,$10.74,$11.55,$15.26,$23.82,$26.25,$26.47,$26.96,$28.05,$33.57,$37.17,$10.74,$11.01,$12.18,$15.34,$24.27,$26.38,$26.88,$27.84,$33.04,$37.17,3,3,1,1,0.0461,12/06/2018 UTC,,,N,,,,0.679,,,,,,,,,N/A,0.15,,1,Active,$0.00,,,,,,,,0.05,87,22,22,-65,53,0.11565,,N,,,0,1.8,1,0.68,5,0%,0%,0%,,,,,,Stable,,,MustProvideSellerSKU
,,WH1,,,1,5,0,"99,999",,2,1.00,1.23,0.92,14,14,14,14,$294,$122,B000STHGQO-WH1-000001,B000STHGQO,034337031758,3175,,$20.99,$20.99,,1,1,,Pachmayr Ruger Security Six Gripper Grip,Pachmayr Gripper Grip w/Finger Grooves Black for Ruger Special Police 03175,https://www.amazon.com/dp/B000STHGQO?psc=1,1,1,$40.95,$39.58,$21.08,$8.68,22%,41%,493361.7,27.017327,$40.27,5,3,5,3,0,3,,Sports,1,1%,,$0.09,$0.09,$0.18,ConsultHelpDocuments,MFN,,$37.28,12,,7%,Y,Y,,N,20.200,UsLargeStandardSize,0.43,0.43,1.70,8.00,4.40,$6.04,$2.77,$4.27,$0.03,$4.63,$10.31,$41.30,,,,,,Pachmayr,,$20.99,034337031758,B000STHGQO,GUN_GRIP,0,11/16/2020 14:06,01/03/2022 07:50,,,,,,,,8,,,,034337031758; 034337031758,034337031758,,,,,,,0.000,,N,SS9DKNN1M2,59319,0.3333,0.0128,,0.3333,2023-03-03,$34.99,$37.72,$38.21,$38.21,$39.31,$52.26,$54.94,$54.94,$57.14,$58.70,$32.49,$35.75,$37.51,$38.21,$38.21,$49.59,$54.94,$54.94,$56.93,$58.70,12,11,5,6,0.0107,08/05/2021 UTC,2,,N,,,,0.420,,,,,,,,,N/A,,,,Incomplete,$23.65,,,,,,,,0.09,120,16,0,-104,,,,N,0.011,First group,-1,1.8,1,,,0%,0%,0%,1,3,3,0.2,,Stable,,,RequiresFNSKULabel
,,WH1,,,58,17,57,"99,999",,2,1.00,1.20,1.00,0,0,0,0,$0,$0,B01BHSF5L2-WH1-000000,B01BHSF5L2,784644750612,BB4.7,$2.99,$3.19,$3.19,,1,1,,"Nippon Bass Blocker pair packed for 1"" or bigger tweeters",Nippon Bass Blocker pair packed,https://www.amazon.com/dp/B01BHSF5L2?psc=1,1,1,$9.10,$9.08,$3.21,$0.92,11%,28%,,,$8.03,,0,0,0,6,6,B01BHSF5L2,Wireless,2,6%,,$0.02,$0.02,$0.03,ConsultHelpDocuments,FBA,,$9.70,16,,54%,Y,N,9.7,Y,12.204,UsLargeStandardSize,0.08,0.08,0.79,5.12,2.76,$1.20,$2.66,$3.72,$0.01,$3.72,$3.86,$9.48,,,,,,Nippon,,$3.19,784644750612,B01BHSF5L2,ELECTRONIC_CABLE,0,03/03/2023 04:03,02/28/2023 08:56,$9.03,$8.08,$8.92,$8.01,$7.87,,03/03/2023 04:18,70,,,,784644750612,784644750612,,,Y,,,,0.014,,N,S8OE6D97LV,294534,0.9,0.2173,,0.9,2023-03-03,$5.13,$6.24,$7.45,$7.88,$8.54,$9.47,$9.67,$9.70,$9.74,$9.81,$5.13,$6.32,$7.49,$7.93,$8.26,$9.42,$9.66,$9.70,$9.81,$15.60,141,141,13,13,0.2064,03/06/2022 UTC,2,,N,,,,0.049,,,,,,,,,N/A,0.98,,1,Active,$2.91,$2.99,,,,,,0,0.22,189,269,262,80,177,0.1748,,N,,,37,1.8,1,0.1,4.75,0%,0%,0%,,,,,,Stable,,,MustProvideSellerSKU
,,WH1,,,22,9,0,"99,999",,2,1.00,1.17,0.64,9,9,9,9,$36,$16,B00018APME-WH1-000001,B00018APME,40109950128610,36266,$4.77,$3.99,$3.99,,1,1,,Wiha SoftFinish Cushion Grip Torx Screwdriver T6 x 60mm,"Wiha 36266 Torx Screwdriver with SoftFinish Handle, T6 x 60mm",https://www.amazon.com/dp/B00018APME?psc=1,1,1,$10.00,$10.23,$4.00,$1.76,18%,44%,273032.4,,$9.72,21,9.8,13,6,8,8,B00018APME,Home Improvement,2,,,$0.01,$0.01,$0.03,"['BubbleWrapping', 'Labeling']",FBA,,$9.72,7,,,Y,N,,Y,9.369,UsSmallStandardSize,0.07,0.03,0.75,6.30,0.79,$1.46,$2.47,$3.28,$0.00,$3.43,$3.93,$10.20,,,,,,Wiha,,$3.99,40109950128610,B00018APME,SCREWDRIVER,0,03/03/2023 04:03,02/28/2023 08:58,,,,,$10.10,,03/03/2023 04:19,6,,,,4010995012861; 40109950128610,084705362663; 729198114862,,,N,,,,0.000,,N,S0Z3QBPTZZ,3058117,0.4667,0.2833,,0.4667,2023-03-02,$8.52,$8.66,$9.72,$9.72,$9.82,$11.08,$11.55,$12.09,$12.92,$26.16,$6.20,$8.66,$9.21,$9.72,$9.91,$11.22,$11.48,$12.08,$12.96,$26.16,200,127,32,46,0.2833,02/28/2022 UTC,30,0.82,N,,,1,0.066,,,,,,,,,N/A,0.12,,1,Inactive,$4.29,,,,,,,,0.28,78,79,0,1,,,1,N,0.0126,Second Group,0,1.8,1,0.1,6.25,0%,0%,0%,18,62,249,3.44,,Stable,$1.35,$0.90,MustProvideSellerSKU
,,WH1,,,22,9,0,"99,999",,2,1.00,1.17,0.64,9,9,9,9,$36,$19,B00018APME-WH1-000000,B00018APME,4010995012861,36266,,$3.99,$3.99,,1,1,,Wiha SoftFinish Cushion Grip Torx Screwdriver T6 x 60mm,"Wiha 36266 Torx Screwdriver with SoftFinish Handle, T6 x 60mm",https://www.amazon.com/dp/B00018APME?psc=1,1,1,$10.00,$10.23,$4.00,$2.10,21%,52%,273032.4,,$10.12,21,9.8,13,6,8,8,B00018APME,Home Improvement,2,,,$0.01,$0.01,$0.03,"['BubbleWrapping', 'Labeling']",FBA,,$9.72,7,,,Y,N,,Y,9.369,UsSmallStandardSize,0.07,0.03,0.75,6.30,0.79,$1.52,$2.47,$3.28,$0.00,$3.43,$3.99,$10.20,,,,,,Wiha,,$3.99,4010995012861,B00018APME,SCREWDRIVER,0,10/07/2022 07:12,02/28/2023 08:58,,,,,$10.10,,09/21/2022 07:04,6,,,,4010995012861; 40109950128610,084705362663; 729198114862,,,N,,,,0.000,,N,SYJKTAL6CM,1645714,0.4667,0.2833,,0.4667,2023-03-02,$8.52,$8.66,$9.72,$9.72,$9.82,$11.08,$11.55,$12.09,$12.92,$26.16,$6.20,$8.66,$9.21,$9.72,$9.91,$11.22,$11.48,$12.08,$12.96,$26.16,200,127,32,46,0.2833,02/28/2022 UTC,30,0.82,N,,,1,0.066,,,,,,,,,N/A,0.02,,1,Inactive,$4.57,,,,,,,,0.28,78,79,0,1,,,1,N,0.0126,Second Group,0,1.8,1,0.1,6.25,0%,0%,0%,18,62,249,3.44,,Stable,$1.35,$0.90,MustProvideSellerSKU
,,WH1,,,3,0,0,"99,999",,2,1.00,0.58,1.00,0,0,0,0,$0,$0,B01MFXU2AL-WH1-000000,B01MFXU2AL,791489124591,PD12LED,$0.00,$49.89,$49.89,,1,1,,"Boss Audio Blue Illuminated 12"" Woofer 800W RMS/1600W Max Dual 4 Ohm Voice Coils",Boss Audio 12 Inch DVC 1600W Subwoofer w/ LED Illumination (2 Pack) | PD12LED,https://www.amazon.com/dp/B01MFXU2AL?psc=1,1,1,$179.50,$179.50,$53.39,$92.57,52%,173%,218361,,$179.50,14,8.4,14,8,0,8,B01MFXU2AL,Car Audio or Theater,0,,,$3.50,$3.50,$0.00,ConsultHelpDocuments,MFN,,,,,0%,Y,Y,95.24,,60.500,UsSmallOversize,22.00,13.01,8.75,14.50,14.25,$14.36,$5.19,$18.55,$1.26,$18.55,$32.91,$179.50,,,,,,BOSS Audio Systems,,$49.89,791489124591,B01MFXU2AL,,0,03/03/2023 04:03,11/12/2022 03:29,,,,,,,03/03/2023 04:18,,,,,791489124591,842372100311,,,N,,,,,,N,SGQX394WHZ,295781,0,0,,0,2023-03-03,$106.99,$153.70,$179.50,$179.50,$179.50,$179.50,$179.50,$179.50,$187.81,$187.81,$99.99,$114.09,$167.85,$179.50,$179.50,$179.50,$179.50,$179.50,$187.81,$187.81,76,76,21,21,0,07/19/2022 UTC,0,0.82,N,,4,,22.000,,,,,,,,,N/A,0.19,,,Inactive,$0.00,,,,,,,,0.00,,,,0,8,,,N,0.0124,Second Group,0,0.96,1,10.6,14.25,0%,0%,0%,3,8,14,0.71,,Stable,,,MustProvideSellerSKU
,,WH1,,,5,4,3,"99,999",,2,1.00,1.15,1.00,1,1,1,1,$25,$5,B07PJ2KZ63-WH1-000000,B07PJ2KZ63,784644417942,SPLIT3113RMT,,$25.20,$25.20,,1,1,,Audiopipe RCA 1 In /3 Out 10V Audio Signal Line Driver with Remote Bass Knob,Audiopipe SPLIT-3113RMT Compact RCA 1 In-3 Out 10 Volt Audio Signal Splitter Line Driver with Remote Bass Knob for Car Audio Sound System,https://www.amazon.com/dp/B07PJ2KZ63?psc=1,1,1,$43.05,$43.05,$25.45,$5.26,12%,21%,86106.4,,$42.86,30,14,30,14,2,14,B07PJ2KZ63,CE,2,10%,,$0.25,$0.25,$0.00,ConsultHelpDocuments,FBA,,$42.97,5,,3%,Y,N,42.86,N,28.690,UsLargeStandardSize,1.54,1.13,2.52,7.91,7.87,$6.43,$5.69,$5.69,$0.08,$5.69,$12.12,$43.05,,,,,,Audiopipe,,$25.20,784644417942,B07PJ2KZ63,ELECTRONIC_CABLE,0,03/03/2023 04:03,02/28/2023 08:57,$42.97,$42.97,$42.97,$42.97,$42.97,,03/03/2023 04:18,1,,,,784644417942,784644417942,,,N,,,,0.000,,N,SJMZHOHGSG,295454,0.1111,0.0766,,0.1111,2023-03-03,$37.46,$42.52,$42.94,$42.96,$42.99,$43.05,$43.05,$43.05,$43.47,$44.03,$34.32,$39.79,$42.93,$42.96,$42.97,$43.05,$43.05,$43.05,$43.99,$44.03,69,69,10,10,0.0766,05/28/2022 UTC,3,,N,,,0,1.541,,,,,,,,,N/A,0.34,,,Inactive,$0.00,$34.84,,,,,,,0.11,72,46,27,-26,13,,,N,0.0028,The best seller,0,1.8,1,1.5,8,0%,0%,0%,15,32,58,4.55,,Stable,,,MustProvideSellerSKU
,,WH1,,,2,6,1,"99,999",,2,1.00,1.13,1.00,18,18,18,18,$957,$195,B0864TYTWF-WH1-000000,B0864TYTWF,791489127813,CG1501M,$0.00,$53.18,$53.18,,1,1,,Soundstorm Charge mini Amplifier 1500 Watt Mono,"Sound Storm Laboratories CG1501M Monoblock Car Amplifier - 1500 Watts, 2/4 Ohm Stable, Class A/B, Mosfet Power Supply, Great for Car Subwoofers",https://www.amazon.com/dp/B0864TYTWF?psc=1,1,1,$79.84,$79.79,$54.02,$10.83,14%,20%,151345.4,,$79.29,22,10.26666667,22,10,1,10,B0864TYTWF,Wireless,2,11%,,$0.84,$0.84,$0.00,ConsultHelpDocuments,FBA,,$80.58,2,,37%,Y,N,79.43,,40.393,UsLargeStandardSize,5.37,3.82,4.13,15.04,8.54,$6.34,$7.97,$7.97,$0.26,$7.97,$14.31,$84.28,,,,,,Sound Storm Laboratories,,$53.18,791489127813,B0864TYTWF,ELECTRONIC_COMPONENT_AMPLIFIER,0,03/03/2023 04:03,02/28/2023 08:55,,$78.48,$79.09,$78.64,$78.64,,03/03/2023 04:19,9,,,,791489127813,791489127813,,,N,,,,0.000,,N,SC05HICYP1,398702,0.1,0.0511,,0.55,2023-03-03,$65.00,$77.11,$78.57,$78.94,$79.63,$80.45,$81.21,$82.38,$92.13,$108.30,$56.99,$71.27,$76.41,$78.67,$79.49,$80.33,$80.99,$82.40,$90.52,$108.30,45,45,4,4,0.0454,07/02/2022 UTC,1,,N,,,,5.366,,,,,,,,,N/A,0.22,,1,Active,$0.00,,,,,,,,0.10,140,17,10,-123,53,0.06955,,N,0.0083,First group,0,0.96,1,5.4,15,0%,0%,0%,12,27,47,2.09,,Stable,,,MustProvideSellerSKU
,,WH1,,,865,331,70,"99,999",,2,1.00,1.24,1.00,268,268,268,268,"$1,552",$552,B0068C5WD4-WH1-000000,B0068C5WD4,049807105747,10574,$0.00,$5.79,$5.79,,1,1,,Lucas Oil Red N Tacky Grease - 1 Pound Tub,"Lucas Oil 10574 Red ""N"" Tacky Grease - 1 Pound",https://www.amazon.com/dp/B0068C5WD4?psc=1,1,1,$15.49,$15.49,$5.92,$2.06,13%,33%,2803.7,64.119047,$15.49,1036,372.96,"1,036",373,70,373,B0068C5WD4,Automotive Parts and Accessories,15,176%,,$0.13,$0.13,$0.23,['Polybagging'],FBA,$9.18,$15.48,18,,3%,Y,N,17.85,Y,20.315,UsLargeStandardSize,1.11,0.52,3.78,4.80,3.98,$1.86,$5.40,$5.40,$0.03,$5.40,$7.26,$15.38,,,,,,Lucas Oil,,$5.79,049807105747,B0068C5WD4,MACHINE_LUBRICANT,0,03/03/2023 04:03,02/28/2023 08:56,$16.08,$16.08,$16.08,$16.05,$14.79,,03/03/2023 04:18,404,,,,049807105747,049807105747,,,N,,,,0.013,,N,SJ4UD74NOC,297904,17.7857,2.348,,17.8571,2023-03-03,$8.63,$13.68,$15.46,$15.49,$15.49,$15.50,$15.60,$15.63,$16.84,$23.65,$8.29,$11.81,$13.88,$15.48,$15.49,$15.51,$15.60,$15.69,$18.20,$24.33,1593,1593,154,154,2.3278,01/29/2023 UTC,878,,N,,198,72,1.105,,,,,,,,,N/A,0.00,,1,Inactive,$5.54,$8.99,5,,0,0,,93,12.43,65,70,6,5,,0.19795,1,N,0.0001,The best seller,0,1.44,1,1.15,4,3%,3%,0%,107,290,578,145.26,,Stable,$0.70,$0.70,MustProvideSellerSKU
,,WH1,,,0,3,0,"99,999",,2,1.00,1.13,0.21,10,10,10,10,$252,$186,B00I77PLNE-WH1-000001,B00I77PLNE,034337004332,433,,$25.21,$25.21,,1,1,,Pachmayr American Legend Series 1911 Govt. Charcoal Silvertone,"Pachmayr American Legend 1911 ""Charcoal Silvertone"" Laminate Grip",https://www.amazon.com/dp/B00I77PLNE?psc=1,1,1,$56.58,$56.58,$25.25,$18.57,33%,73%,34620.4,42.423804,$56.58,14,8.4,3,2,2,2,,Sports,0,,,$0.04,$0.04,$0.18,,,,,,,,Y,Y,,N,18.897,UsSmallStandardSize,0.21,0.25,0.95,8.03,4.49,$8.49,$2.66,$4.08,$0.01,$3.22,$12.57,$56.64,,,,,,Pachmayr,,$25.21,034337004332,B00I77PLNE,SPORTING_GOODS,0,11/15/2020 04:08,04/29/2021 03:47,,,,,$43.97,,,3,,,,034337004332; 034337004332,034337004332,,,,,,,0.000,,N,SDFMUJWQ8M,298096,0.25,0.1,,0.25,2023-03-02,$35.38,$41.46,$44.41,$49.15,$56.31,$56.75,$57.34,$58.12,$58.37,$58.37,$35.38,$41.49,$43.00,$45.46,$54.07,$56.64,$57.03,$57.88,$58.37,$60.28,1263,269,140,741,0.0667,02/09/2023 UTC,,,N,,,,0.212,,,,,,,,,N/A,,,0.5,Incomplete,$35.30,,,,,,,,0.10,70,0,0,-70,,,,N,0.0012,The best seller,-1,1.8,1,,,0%,0%,0%,34,112,244,10.89,,Stable,,,MustProvideSellerSKU
,,WH1,,,0,8,0,"99,999",,2,1.00,1.13,0.21,22,22,22,22,$638,$329,B00I77PLNE-WH1-000000,B00I77PLNE,034337004332,00433,$0.00,$28.99,$28.99,,1,1,,Pachmayr American Legend Series 1911 Govt. Charcoal Silvertone,"Pachmayr American Legend 1911 ""Charcoal Silvertone"" Laminate Grip",https://www.amazon.com/dp/B00I77PLNE?psc=1,1,1,$56.58,$56.58,$29.03,$14.97,26%,52%,34620.4,42.423804,$56.58,190,114,40,24,2,24,B00I77PLNE,Sports,1,,,$0.04,$0.04,$0.00,,FBA,$37.96,$56.58,1,,,Y,N,,N,18.897,UsSmallStandardSize,0.21,0.25,0.95,8.03,4.49,$8.49,$2.66,$4.08,$0.02,$3.22,$12.57,$56.64,,,,,,Pachmayr,,$28.99,034337004332,B00I77PLNE,GUN_GRIP,0,03/03/2023 04:03,02/28/2023 08:55,,,,,$43.97,,03/03/2023 04:19,3,,,,034337004332; 034337004332,034337004332,,,N,,,,0.000,,N,SDFMUJWQ8M,298096,0.25,0.1,,0.25,2023-03-02,$35.38,$41.46,$44.41,$49.15,$56.31,$56.75,$57.34,$58.12,$58.37,$58.37,$35.38,$41.49,$43.00,$45.46,$54.07,$56.64,$57.03,$57.88,$58.37,$60.28,1263,269,140,741,0.0667,02/09/2023 UTC,,,N,,,,0.212,,,,,,,,,N/A,0.01,,0.5,Inactive,$0.00,,,,,,,,0.25,64,0,0,-64,,,,N,0.0012,The best seller,0,1.8,1,0.2,9,0%,0%,0%,34,112,244,10.89,,Stable,,,MustProvideSellerSKU
,,WH1,,,9,5,0,"99,999",,2,1.00,1.13,1.00,5,5,5,5,$22,$19,B004GZHR9C-WH1-000000,B004GZHR9C,40109950081920,32005,$5.22,$4.49,$4.49,,1,1,,Wiha Insulated SoftFinish Slotted Screwdriver 2.0mm x 60mm,Wiha 32005 2mm x 60mm Insulated Slotted Screwdriver,https://www.amazon.com/dp/B004GZHR9C?psc=1,1,1,$17.74,$16.46,$4.51,$3.85,27%,85%,530793.7,6.777071,$14.39,19,11.4,19,11,2,11,B004GZHR9C,Automotive Parts and Accessories,0,6%,,$0.02,$0.02,$0.00,ConsultHelpDocuments,MFN,,,,,,Y,Y,,Y,11.400,UsLargeStandardSize,0.10,0.09,1.30,4.80,2.00,$2.16,$2.66,$3.86,$0.02,$3.86,$6.02,$19.31,,,,,,Wiha,,$4.49,40109950081920,B004GZHR9C,,0,03/03/2023 04:03,11/12/2022 03:29,,,,$16.68,$16.68,,03/03/2023 04:19,2,,,,40109950081920,084705320052,,,N,,,,0.000,,N,SQMWAK0YI5,3078888,0.3,0.1,,0.3,2023-03-02,$11.05,$13.45,$14.41,$14.99,$15.18,$20.53,$20.97,$20.97,$20.97,$29.79,$11.05,$12.04,$13.20,$14.33,$15.17,$20.37,$20.90,$20.97,$20.97,$29.79,15,15,3,3,0.0545,03/24/2022 UTC,7,,N,,,,0.099,,,,,,,,,N/A,,,0.5,Inactive,$0.00,,,,5,,,,0.30,37,29,0,-8,,0.1173,,N,0.0203,Second Group,0,1.8,1,0.05,6.5,0%,0%,0%,4,12,29,0.7,,Stable,,,MustProvideSellerSKU
